DPTO_CCDGO,MPIO_CCDGO,MPIO_CNMBR,MPIO_CDPMP,AREA,LATITUD,LONGITUD,Shape_Leng,Shape_Area,VERSION,STCTNENCUE,STP3_1_SI,STP3_2_NO,STP3A_RI,STP3B_TCN,STP4_1_SI,STP4_2_NO,STP9_1_USO,STP9_2_USO,STP9_3_USO,STP9_4_USO,STP9_2_1_M,STP9_2_2_M,STP9_2_3_M,STP9_2_4_M,STP9_2_9_M,STP9_3_1_N,STP9_3_2_N,STP9_3_3_N,STP9_3_4_N,STP9_3_5_N,STP9_3_6_N,STP9_3_7_N,STP9_3_8_N,STP9_3_9_N,STP9_3_10,STP9_3_99,STVIVIENDA,STP14_1_TI,STP14_2_TI,STP14_3_TI,STP14_4_TI,STP14_5_TI,STP14_6_TI,STP15_1_OC,STP15_2_OC,STP15_3_OC,STP15_4_OC,TSP16_HOG,STP19_EC_1,STP19_ES_2,STP19_EE_1,STP19_EE_2,STP19_EE_3,STP19_EE_4,STP19_EE_5,STP19_EE_6,STP19_EE_9,STP19_ACU1,STP19_ACU2,STP19_ALC1,STP19_ALC2,STP19_GAS1,STP19_GAS2,STP19_GAS9,STP19_REC1,STP19_REC2,STP19_INT1,STP19_INT2,STP19_INT9,STP27_PERS,STPERSON_L,STPERSON_S,STP32_1_SE,STP32_2_SE,STP34_1_ED,STP34_2_ED,STP34_3_ED,STP34_4_ED,STP34_5_ED,STP34_6_ED,STP34_7_ED,STP34_8_ED,STP34_9_ED,STP51_PRIM,STP51_SECU,STP51_SUPE,STP51_POST,STP51_13_E,STP51_99_E
19,450,MERCADERES,19450,697981385.333,1.79382516403,-77.1806038118,1.26131451407,0.05656444484,2018.0,11486.0,0.0,11486.0,0.0,0.0,2.0,11484.0,6923.0,193.0,4368.0,2.0,1.0,148.0,43.0,1.0,0.0,2.0,87.0,92.0,160.0,52.0,3834.0,30.0,0.0,5.0,102.0,4.0,7116.0,6991.0,64.0,44.0,3.0,2.0,12.0,4761.0,1578.0,343.0,434.0,5830.0,4518.0,243.0,4413.0,69.0,3.0,4.0,0.0,0.0,29.0,3178.0,1583.0,1368.0,3393.0,35.0,4708.0,18.0,1928.0,2833.0,90.0,4653.0,18.0,14824.0,18.0,14806.0,7427.0,7397.0,1941.0,2582.0,2106.0,2113.0,1817.0,1647.0,1261.0,809.0,548.0,5326.0,668.0,424.0,5.0,1122.0,75.0
19,455,MIRANDA,19455,189684313.555,3.22823521199,-76.2167082735,1.04114602768,0.0154123511,2018.0,13187.0,1302.0,11885.0,1302.0,0.0,0.0,13187.0,10118.0,242.0,2821.0,6.0,1.0,192.0,43.0,5.0,1.0,8.0,301.0,95.0,117.0,95.0,1956.0,68.0,1.0,3.0,174.0,3.0,10360.0,9293.0,413.0,257.0,333.0,23.0,41.0,9329.0,123.0,376.0,532.0,10160.0,9128.0,201.0,5843.0,2453.0,35.0,9.0,1.0,4.0,783.0,7913.0,1416.0,7135.0,2194.0,6294.0,3006.0,29.0,7395.0,1934.0,1248.0,8052.0,29.0,28662.0,122.0,28540.0,14042.0,14620.0,4179.0,5011.0,5078.0,4387.0,3537.0,2951.0,1876.0,1055.0,588.0,7732.0,1301.0,2512.0,7.0,1145.0,223.0
19,473,MORALES,19473,511477727.531,2.81476546957,-76.7509625512,1.52939785241,0.04151077216,2018.0,14314.0,3732.0,10582.0,3732.0,0.0,0.0,14314.0,11110.0,128.0,3076.0,0.0,0.0,111.0,14.0,3.0,0.0,2.0,60.0,157.0,1381.0,104.0,1252.0,20.0,0.0,8.0,87.0,5.0,11238.0,7227.0,389.0,142.0,3045.0,89.0,346.0,8256.0,55.0,2160.0,767.0,12282.0,6488.0,1768.0,4009.0,309.0,15.0,4.0,0.0,1.0,2150.0,4385.0,3871.0,698.0,7558.0,527.0,7714.0,15.0,619.0,7637.0,90.0,8151.0,15.0,29737.0,0.0,29737.0,15102.0,14635.0,5768.0,5733.0,5274.0,4329.0,3086.0,2450.0,1543.0,1076.0,478.0,13781.0,6340.0,984.0,0.0,1773.0,190.0
19,513,PADILLA,19513,69683425.3788,3.19473061787,-76.3362418028,0.39717680547,0.00566088115,2018.0,5445.0,3.0,5442.0,3.0,0.0,0.0,5445.0,3274.0,62.0,2109.0,0.0,3.0,27.0,32.0,0.0,0.0,9.0,37.0,24.0,1.0,25.0,1991.0,3.0,1.0,0.0,15.0,3.0,3336.0,2996.0,124.0,211.0,0.0,3.0,2.0,2877.0,24.0,89.0,346.0,3185.0,2840.0,37.0,2666.0,135.0,4.0,2.0,0.0,0.0,33.0,2699.0,178.0,1868.0,1009.0,906.0,1965.0,6.0,1629.0,1248.0,74.0,2797.0,6.0,8763.0,0.0,8763.0,4152.0,4611.0,1242.0,1577.0,1569.0,1302.0,1056.0,822.0,603.0,351.0,241.0,2029.0,658.0,200.0,0.0,247.0,86.0
19,517,PÁEZ,19517,1793143888.26,2.73388770166,-75.9936826375,2.59685299104,0.14567405268,2018.0,10199.0,6476.0,3723.0,6476.0,0.0,23.0,10176.0,9400.0,111.0,686.0,2.0,1.0,95.0,14.0,1.0,0.0,1.0,191.0,82.0,16.0,42.0,126.0,107.0,0.0,72.0,49.0,0.0,9511.0,6943.0,141.0,135.0,2118.0,44.0,130.0,8624.0,26.0,682.0,179.0,11655.0,6865.0,1759.0,6527.0,252.0,11.0,1.0,2.0,0.0,72.0,1212.0,7412.0,2366.0,6258.0,1064.0,7540.0,20.0,1078.0,7546.0,116.0,8488.0,20.0,37666.0,67.0,37599.0,19285.0,18381.0,9097.0,8232.0,6502.0,4910.0,3267.0,2363.0,1662.0,1105.0,528.0,16034.0,7882.0,1298.0,17.0,2115.0,227.0
19,532,PATÍA,19532,755291082.879,2.14816539792,-77.0579270804,1.73619013738,0.06123563578,2018.0,15275.0,0.0,15275.0,0.0,0.0,0.0,15275.0,11329.0,307.0,3627.0,12.0,0.0,221.0,78.0,8.0,0.0,7.0,240.0,106.0,49.0,121.0,2922.0,42.0,3.0,2.0,127.0,8.0,11636.0,11149.0,179.0,184.0,5.0,59.0,60.0,8995.0,1222.0,710.0,709.0,11479.0,8183.0,812.0,5622.0,1113.0,56.0,1.0,1.0,1.0,1389.0,4642.0,4353.0,3824.0,5171.0,1812.0,7152.0,31.0,3705.0,5290.0,562.0,8399.0,34.0,28586.0,225.0,28361.0,13919.0,14667.0,4033.0,5381.0,4577.0,4109.0,3451.0,3085.0,2080.0,1226.0,644.0,10719.0,1547.0,1017.0,3.0,1958.0,280.0
19,533,PIAMONTE,19533,1104751696.52,1.15232350034,-76.3054725171,2.72990151201,0.08963219292,2018.0,4368.0,146.0,4222.0,146.0,0.0,2.0,4366.0,2677.0,138.0,1552.0,1.0,5.0,68.0,63.0,0.0,2.0,13.0,44.0,18.0,546.0,198.0,309.0,126.0,0.0,28.0,268.0,2.0,2815.0,2565.0,64.0,156.0,25.0,0.0,5.0,2172.0,160.0,3.0,480.0,2681.0,1196.0,976.0,1171.0,8.0,0.0,0.0,0.0,0.0,17.0,1542.0,630.0,661.0,1511.0,13.0,2155.0,4.0,844.0,1328.0,21.0,2147.0,4.0,7125.0,1.0,7124.0,3674.0,3451.0,1460.0,1598.0,1148.0,1017.0,774.0,583.0,337.0,150.0,58.0,2781.0,241.0,161.0,0.0,298.0,49.0
19,548,PIENDAMÓ - TUNÍA,19548,181269629.818,2.7144573281,-76.5647208581,0.98464917395,0.01471471875,2018.0,16972.0,307.0,16665.0,307.0,0.0,0.0,16972.0,11757.0,241.0,4969.0,5.0,9.0,192.0,24.0,16.0,0.0,13.0,345.0,165.0,867.0,87.0,3332.0,24.0,0.0,0.0,130.0,6.0,11998.0,10959.0,402.0,597.0,19.0,5.0,16.0,9935.0,525.0,757.0,781.0,12090.0,9442.0,493.0,6931.0,1887.0,411.0,5.0,1.0,0.0,207.0,9271.0,664.0,3974.0,5961.0,3112.0,6788.0,35.0,3546.0,6389.0,652.0,9248.0,35.0,33431.0,85.0,33346.0,16572.0,16859.0,5034.0,5983.0,5686.0,4826.0,3916.0,3301.0,2458.0,1457.0,770.0,12490.0,7665.0,1938.0,27.0,1544.0,242.0
19,573,PUERTO TEJADA,19573,109123291.277,3.26672420505,-76.4184635301,0.6379019808,0.00886444934,2018.0,16760.0,0.0,16760.0,0.0,0.0,0.0,16760.0,13499.0,408.0,2848.0,5.0,30.0,297.0,80.0,1.0,0.0,70.0,386.0,218.0,97.0,82.0,1104.0,722.0,6.0,4.0,158.0,1.0,13907.0,11256.0,1971.0,657.0,0.0,19.0,4.0,12429.0,305.0,39.0,1134.0,12992.0,12400.0,29.0,4926.0,6419.0,933.0,10.0,7.0,1.0,104.0,12052.0,377.0,11689.0,740.0,6018.0,6338.0,73.0,12007.0,422.0,2287.0,10069.0,73.0,40244.0,224.0,40020.0,18700.0,21544.0,5986.0,7013.0,7387.0,6053.0,4846.0,4172.0,2637.0,1362.0,788.0,8085.0,2902.0,5649.0,37.0,1019.0,540.0
19,585,PURACÉ,19585,848323308.258,2.28177597412,-76.3711563587,1.74626539559,0.06886046589,2018.0,5494.0,3254.0,2240.0,3254.0,0.0,123.0,5371.0,4039.0,172.0,1281.0,2.0,0.0,128.0,41.0,3.0,0.0,6.0,65.0,117.0,277.0,45.0,582.0,34.0,0.0,108.0,46.0,1.0,4211.0,2979.0,110.0,97.0,989.0,12.0,24.0,3657.0,2.0,389.0,163.0,5164.0,3411.0,246.0,2782.0,573.0,3.0,0.0,0.0,0.0,53.0,879.0,2778.0,821.0,2836.0,13.0,3638.0,6.0,377.0,3280.0,22.0,3629.0,6.0,14952.0,27.0,14925.0,7486.0,7466.0,2671.0,2771.0,2870.0,2157.0,1649.0,1292.0,827.0,500.0,215.0,5951.0,3332.0,847.0,0.0,529.0,52.0
19,622,ROSAS,19622,169091744.495,2.25087676518,-76.7529275694,0.71526400656,0.01371736965,2018.0,6163.0,0.0,6163.0,0.0,0.0,0.0,6163.0,3788.0,67.0,2308.0,0.0,7.0,25.0,34.0,1.0,0.0,13.0,54.0,106.0,579.0,41.0,1479.0,8.0,1.0,0.0,26.0,1.0,3855.0,3710.0,61.0,78.0,1.0,1.0,4.0,3237.0,83.0,174.0,361.0,3487.0,3121.0,116.0,3017.0,79.0,7.0,2.0,0.0,0.0,16.0,1501.0,1736.0,466.0,2771.0,331.0,2895.0,11.0,404.0,2833.0,24.0,3202.0,11.0,9336.0,0.0,9336.0,4800.0,4536.0,1191.0,1498.0,1370.0,1285.0,1124.0,1087.0,867.0,543.0,371.0,4245.0,1301.0,339.0,0.0,531.0,42.0
19,693,SAN SEBASTIÁN,19693,419034904.536,1.85626181515,-76.7165242362,1.08360589967,0.03398751525,2018.0,10475.0,1187.0,9288.0,1187.0,0.0,3.0,10472.0,4173.0,31.0,6270.0,1.0,0.0,20.0,10.0,1.0,0.0,0.0,11.0,107.0,202.0,77.0,5825.0,10.0,0.0,6.0,28.0,4.0,4204.0,4154.0,8.0,27.0,9.0,3.0,3.0,2999.0,19.0,888.0,298.0,3902.0,2772.0,227.0,2746.0,8.0,2.0,0.0,0.0,0.0,16.0,1781.0,1218.0,684.0,2315.0,11.0,2984.0,4.0,230.0,2769.0,21.0,2974.0,4.0,9806.0,37.0,9769.0,4925.0,4881.0,1234.0,1716.0,1664.0,1463.0,1208.0,1002.0,756.0,508.0,255.0,4652.0,2168.0,320.0,0.0,431.0,91.0
19,698,SANTANDER DE QUILICHAO,19698,518197476.134,2.98446733754,-76.4987314534,1.35897934447,0.04207893948,2018.0,41938.0,4691.0,37247.0,4691.0,0.0,0.0,41938.0,34862.0,889.0,6161.0,26.0,22.0,565.0,276.0,26.0,0.0,45.0,1078.0,592.0,503.0,113.0,3512.0,72.0,0.0,4.0,239.0,3.0,35751.0,27298.0,3970.0,2631.0,1640.0,142.0,70.0,29001.0,1439.0,2347.0,2964.0,31191.0,28202.0,799.0,14249.0,7197.0,2372.0,44.0,10.0,3.0,4327.0,23971.0,5030.0,15777.0,13224.0,10260.0,18608.0,133.0,15763.0,13238.0,6496.0,22372.0,133.0,96032.0,684.0,95348.0,46855.0,49177.0,14754.0,16370.0,17659.0,14626.0,11617.0,9395.0,6318.0,3450.0,1843.0,27609.0,18261.0,11906.0,255.0,2900.0,942.0
19,701,SANTA ROSA,19701,3619371025.99,1.52002178961,-76.5387628061,3.24535860574,0.29359453608,2018.0,2182.0,284.0,1898.0,284.0,0.0,10.0,2172.0,1932.0,61.0,188.0,1.0,0.0,48.0,13.0,0.0,0.0,1.0,22.0,44.0,5.0,55.0,4.0,40.0,0.0,1.0,15.0,1.0,1993.0,1746.0,20.0,32.0,166.0,19.0,10.0,1533.0,22.0,67.0,371.0,1638.0,1262.0,271.0,1211.0,15.0,1.0,1.0,0.0,0.0,34.0,308.0,1225.0,295.0,1238.0,5.0,1521.0,7.0,266.0,1267.0,12.0,1514.0,7.0,5045.0,70.0,4975.0,2645.0,2400.0,849.0,1011.0,776.0,679.0,585.0,500.0,325.0,222.0,98.0,2156.0,337.0,214.0,0.0,208.0,51.0
19,743,SILVIA,19743,680991566.503,2.65129189379,-76.3505735627,1.44698645573,0.05529447913,2018.0,12596.0,7379.0,5217.0,7379.0,0.0,0.0,12596.0,9725.0,145.0,2738.0,7.0,4.0,117.0,20.0,4.0,0.0,4.0,247.0,321.0,10.0,90.0,1770.0,18.0,1.0,3.0,270.0,4.0,9870.0,5964.0,163.0,93.0,3593.0,47.0,10.0,7897.0,18.0,1665.0,290.0,10945.0,7129.0,768.0,5217.0,558.0,199.0,10.0,1.0,0.0,1144.0,2733.0,5164.0,1528.0,6369.0,862.0,7004.0,31.0,1259.0,6638.0,291.0,7575.0,31.0,33508.0,128.0,33380.0,16691.0,16817.0,6305.0,6468.0,6235.0,4687.0,3617.0,2693.0,1913.0,1173.0,417.0,13041.0,8034.0,2019.0,10.0,2060.0,486.0
19,760,SOTARÁ - PAISPAMBA,19760,515944185.895,2.23182054146,-76.611466326,1.44339935393,0.04186436336,2018.0,8013.0,1802.0,6211.0,1802.0,0.0,1.0,8012.0,4559.0,15.0,3433.0,6.0,0.0,10.0,4.0,1.0,0.0,3.0,20.0,37.0,1289.0,65.0,1935.0,10.0,0.0,44.0,28.0,2.0,4574.0,4481.0,2.0,62.0,22.0,1.0,6.0,3514.0,3.0,939.0,118.0,4588.0,3204.0,310.0,2135.0,85.0,2.0,0.0,0.0,0.0,982.0,1667.0,1847.0,416.0,3098.0,4.0,3506.0,4.0,255.0,3259.0,27.0,3483.0,4.0,11958.0,37.0,11921.0,5976.0,5982.0,1680.0,2017.0,2080.0,1808.0,1365.0,1259.0,833.0,616.0,300.0,4968.0,2760.0,766.0,0.0,416.0,50.0
19,780,SUÁREZ,19780,392385708.763,2.93686599657,-76.745824296,1.09426203381,0.03184911045,2018.0,10929.0,0.0,10929.0,0.0,0.0,0.0,10929.0,7721.0,1855.0,1349.0,4.0,5.0,109.0,45.0,1696.0,0.0,10.0,147.0,108.0,3.0,0.0,968.0,1.0,4.0,1.0,105.0,2.0,9576.0,8465.0,102.0,984.0,9.0,9.0,7.0,7090.0,2319.0,89.0,78.0,7809.0,6571.0,519.0,6471.0,43.0,1.0,0.0,0.0,0.0,56.0,2839.0,4251.0,1937.0,5153.0,29.0,7056.0,5.0,1580.0,5510.0,122.0,6963.0,5.0,19690.0,66.0,19624.0,9942.0,9748.0,3544.0,3877.0,3515.0,2823.0,2094.0,1691.0,1230.0,612.0,304.0,8016.0,2572.0,532.0,3.0,995.0,158.0
19,785,SUCRE,19785,135873296.106,2.0577351842,-76.9099396475,0.76569373818,0.01101828257,2018.0,4270.0,0.0,4270.0,0.0,0.0,0.0,4270.0,2715.0,7.0,1548.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,5.0,3.0,1484.0,15.0,30.0,1.0,0.0,1.0,2.0,6.0,2722.0,2433.0,12.0,269.0,1.0,1.0,6.0,2121.0,484.0,22.0,95.0,2754.0,1900.0,221.0,1756.0,2.0,1.0,0.0,0.0,0.0,141.0,490.0,1631.0,417.0,1704.0,5.0,2112.0,4.0,384.0,1737.0,14.0,2103.0,4.0,6201.0,0.0,6201.0,3157.0,3044.0,767.0,1163.0,1020.0,929.0,774.0,647.0,462.0,290.0,149.0,2758.0,1174.0,112.0,0.0,617.0,31.0
19,807,TIMBÍO,19807,201292702.191,2.36962531169,-76.7105193226,0.98836715235,0.01633210303,2018.0,16682.0,134.0,16548.0,134.0,0.0,0.0,16682.0,11424.0,183.0,5063.0,12.0,2.0,120.0,48.0,13.0,0.0,13.0,253.0,228.0,2803.0,86.0,1378.0,24.0,0.0,0.0,270.0,8.0,11607.0,10978.0,292.0,324.0,8.0,0.0,5.0,9296.0,311.0,1203.0,797.0,11265.0,8979.0,317.0,7702.0,1095.0,44.0,5.0,1.0,0.0,132.0,8652.0,644.0,3675.0,5621.0,2722.0,6538.0,36.0,3697.0,5599.0,667.0,8593.0,36.0,32217.0,47.0,32170.0,15980.0,16237.0,4355.0,5258.0,5295.0,4527.0,3913.0,3647.0,2595.0,1652.0,975.0,12595.0,6269.0,2472.0,25.0,1342.0,248.0
19,821,TORIBÍO,19821,492141168.391,2.97577199859,-76.203315664,0.99940130425,0.03997919828,2018.0,9938.0,8408.0,1530.0,8408.0,0.0,22.0,9916.0,8577.0,289.0,1072.0,0.0,8.0,226.0,54.0,1.0,0.0,7.0,145.0,135.0,152.0,114.0,321.0,6.0,0.0,5.0,178.0,9.0,8866.0,5308.0,55.0,148.0,3231.0,109.0,15.0,7752.0,27.0,929.0,158.0,10535.0,7430.0,322.0,6718.0,221.0,194.0,4.0,0.0,1.0,292.0,5236.0,2516.0,1562.0,6190.0,44.0,7697.0,11.0,1506.0,6246.0,190.0,7551.0,11.0,30654.0,0.0,30654.0,15544.0,15110.0,5732.0,6561.0,6224.0,4593.0,2956.0,2011.0,1399.0,823.0,355.0,11952.0,8281.0,1221.0,0.0,2102.0,162.0
19,824,TOTORÓ,19824,404470459.448,2.50450024729,-76.3904746386,1.32847181023,0.03283621744,2018.0,8071.0,5106.0,2965.0,5106.0,0.0,0.0,8071.0,5558.0,28.0,2485.0,0.0,0.0,13.0,14.0,1.0,0.0,2.0,32.0,164.0,449.0,63.0,1597.0,53.0,1.0,47.0,76.0,1.0,5586.0,3858.0,23.0,36.0,1627.0,29.0,13.0,4169.0,8.0,1117.0,292.0,6918.0,3722.0,447.0,3344.0,80.0,8.0,5.0,0.0,0.0,285.0,515.0,3654.0,459.0,3710.0,142.0,4018.0,9.0,361.0,3808.0,70.0,4090.0,9.0,20870.0,0.0,20870.0,10483.0,10387.0,4170.0,4260.0,3937.0,2961.0,2065.0,1608.0,1009.0,612.0,248.0,9223.0,3890.0,1254.0,52.0,870.0,92.0
19,256,EL TAMBO,19256,2739598906.44,2.53448831155,-77.0051120649,3.13003151642,0.22219512576,2018.0,26937.0,760.0,26177.0,760.0,0.0,17.0,26920.0,16605.0,242.0,10085.0,5.0,1.0,186.0,45.0,6.0,4.0,10.0,242.0,348.0,3865.0,124.0,5311.0,19.0,10.0,7.0,139.0,10.0,16847.0,15413.0,114.0,322.0,916.0,55.0,27.0,12629.0,1612.0,1197.0,1409.0,13812.0,10827.0,1802.0,10003.0,207.0,10.0,3.0,0.0,0.0,604.0,7839.0,4790.0,1025.0,11604.0,864.0,11729.0,36.0,872.0,11757.0,146.0,12440.0,43.0,38688.0,179.0,38509.0,19883.0,18805.0,5740.0,6815.0,6213.0,5610.0,4230.0,3998.0,3017.0,1892.0,1173.0,18128.0,5228.0,1126.0,0.0,2557.0,469.0
19,318,GUAPI,19318,2567949270.79,2.41326696025,-77.6904753052,2.20828798497,0.20796897913,2018.0,8631.0,2943.0,5688.0,21.0,2922.0,0.0,8631.0,6821.0,225.0,1574.0,11.0,5.0,168.0,40.0,6.0,6.0,27.0,234.0,102.0,4.0,56.0,832.0,3.0,1.0,2.0,306.0,7.0,7046.0,6676.0,195.0,77.0,9.0,76.0,13.0,6157.0,39.0,331.0,519.0,6624.0,3182.0,2975.0,2933.0,131.0,46.0,2.0,1.0,0.0,69.0,1179.0,4978.0,636.0,5521.0,350.0,5589.0,218.0,1573.0,4584.0,377.0,5531.0,249.0,24037.0,262.0,23775.0,11951.0,12086.0,5152.0,5801.0,3885.0,2914.0,2056.0,1828.0,1319.0,672.0,410.0,8206.0,4491.0,774.0,54.0,2017.0,1089.0
19,418,LÓPEZ DE MICAY,19418,3367567363.83,3.00153896421,-77.218412093,3.67422123167,0.27312043508,2018.0,5499.0,4434.0,1065.0,119.0,4315.0,0.0,5499.0,4837.0,125.0,536.0,1.0,0.0,65.0,37.0,1.0,22.0,12.0,131.0,78.0,17.0,37.0,108.0,6.0,0.0,0.0,142.0,5.0,4962.0,4688.0,14.0,31.0,96.0,131.0,2.0,3992.0,189.0,194.0,587.0,4074.0,1443.0,2549.0,1387.0,6.0,1.0,1.0,0.0,0.0,48.0,464.0,3528.0,435.0,3557.0,13.0,3773.0,206.0,449.0,3543.0,13.0,3711.0,268.0,15154.0,37.0,15117.0,7708.0,7446.0,3787.0,3608.0,2528.0,1816.0,1282.0,1106.0,556.0,298.0,173.0,6226.0,2271.0,313.0,15.0,1124.0,981.0
19,809,TIMBIQUÍ,19809,2057706193.39,2.6994751269,-77.4913157651,2.43839098767,0.16675412217,2018.0,8085.0,5551.0,2534.0,583.0,4968.0,0.0,8085.0,6770.0,204.0,1109.0,2.0,2.0,145.0,26.0,3.0,28.0,7.0,85.0,139.0,7.0,41.0,624.0,7.0,2.0,2.0,186.0,9.0,6974.0,5383.0,62.0,42.0,378.0,1087.0,22.0,5780.0,36.0,359.0,799.0,6054.0,2664.0,3116.0,2429.0,19.0,3.0,0.0,0.0,0.0,213.0,1055.0,4725.0,899.0,4881.0,24.0,5467.0,289.0,1017.0,4763.0,52.0,5365.0,363.0,21618.0,4.0,21614.0,10920.0,10698.0,5324.0,5119.0,3532.0,2830.0,1813.0,1395.0,844.0,454.0,307.0,7636.0,3332.0,663.0,0.0,1345.0,1697.0
19,845,VILLA RICA,19845,81621620.4804,3.18062731694,-76.4644555812,0.65074367637,0.00662940967,2018.0,10101.0,0.0,10101.0,0.0,0.0,0.0,10101.0,7096.0,105.0,2900.0,0.0,1.0,55.0,47.0,2.0,0.0,10.0,241.0,248.0,209.0,30.0,1629.0,222.0,1.0,0.0,306.0,4.0,7201.0,5845.0,892.0,422.0,1.0,14.0,27.0,6326.0,178.0,24.0,673.0,6420.0,6251.0,75.0,6015.0,172.0,4.0,1.0,0.0,0.0,59.0,3148.0,3178.0,4528.0,1798.0,3551.0,2758.0,17.0,5273.0,1053.0,454.0,5855.0,17.0,18761.0,0.0,18761.0,8730.0,10031.0,2866.0,3225.0,3479.0,2980.0,2463.0,1774.0,1101.0,566.0,307.0,4560.0,2557.0,1148.0,0.0,381.0,158.0
76,001,CALI,76001,563040919.671,3.39904372291,-76.5764925891,1.16441089631,0.04573298333,2018.0,749642.0,0.0,749642.0,0.0,0.0,3959.0,745683.0,676181.0,14094.0,59038.0,329.0,1062.0,7705.0,5236.0,55.0,36.0,3199.0,23299.0,20288.0,1375.0,1557.0,3862.0,1528.0,34.0,264.0,3513.0,119.0,690275.0,302358.0,364168.0,23273.0,54.0,85.0,337.0,598155.0,44345.0,5808.0,41967.0,611876.0,596517.0,1638.0,120100.0,159981.0,188652.0,64222.0,45390.0,15907.0,2265.0,592064.0,6091.0,584988.0,13167.0,530753.0,61803.0,5599.0,592524.0,5631.0,426670.0,165686.0,5799.0,1822869.0,11484.0,1811385.0,852852.0,970017.0,205507.0,254620.0,314197.0,276087.0,239199.0,231699.0,159796.0,89932.0,51832.0,363204.0,261962.0,398617.0,37718.0,35273.0,28564.0
76,036,ANDALUCÍA,76036,110460417.918,4.1448536005,-76.1647046061,0.66510043306,0.00898485117,2018.0,9439.0,0.0,9439.0,0.0,0.0,0.0,9439.0,7576.0,134.0,1727.0,2.0,2.0,80.0,50.0,2.0,0.0,9.0,252.0,140.0,5.0,7.0,1210.0,7.0,0.0,2.0,94.0,1.0,7710.0,6562.0,592.0,550.0,2.0,2.0,2.0,6928.0,242.0,177.0,363.0,6977.0,6874.0,54.0,2597.0,4193.0,67.0,5.0,1.0,0.0,11.0,6662.0,266.0,5440.0,1488.0,5936.0,971.0,21.0,6021.0,907.0,1719.0,5188.0,21.0,18132.0,15.0,18117.0,8781.0,9351.0,2173.0,2696.0,2778.0,2415.0,2442.0,2296.0,1769.0,992.0,571.0,4471.0,866.0,1901.0,30.0,634.0,153.0
76,041,ANSERMANUEVO,76041,305451138.434,4.79592729199,-76.0296304881,0.94604415233,0.02487107716,2018.0,10533.0,24.0,10509.0,24.0,0.0,0.0,10533.0,7326.0,126.0,3080.0,1.0,4.0,92.0,29.0,1.0,0.0,18.0,672.0,198.0,622.0,84.0,1283.0,39.0,1.0,0.0,155.0,8.0,7452.0,5720.0,573.0,1139.0,17.0,0.0,3.0,5389.0,3.0,1184.0,876.0,5655.0,5333.0,56.0,3528.0,1591.0,203.0,4.0,0.0,0.0,7.0,4206.0,1183.0,4031.0,1358.0,3313.0,2052.0,24.0,3937.0,1452.0,624.0,4728.0,37.0,15668.0,17.0,15651.0,7899.0,7769.0,2220.0,2703.0,2380.0,1975.0,1967.0,1940.0,1354.0,770.0,359.0,5659.0,959.0,364.0,3.0,1258.0,136.0
76,054,ARGELIA,76054,90796043.6773,4.7042878643,-76.1416499854,0.4538260624,0.00739101749,2018.0,2900.0,47.0,2853.0,47.0,0.0,0.0,2900.0,2073.0,36.0,791.0,0.0,1.0,16.0,19.0,0.0,0.0,6.0,101.0,131.0,423.0,26.0,79.0,20.0,0.0,0.0,4.0,1.0,2109.0,1506.0,505.0,83.0,13.0,1.0,1.0,1732.0,42.0,97.0,238.0,1750.0,1708.0,24.0,454.0,1220.0,29.0,2.0,1.0,0.0,2.0,1318.0,414.0,1016.0,716.0,17.0,1700.0,15.0,1029.0,703.0,195.0,1523.0,14.0,5008.0,0.0,5008.0,2646.0,2362.0,646.0,885.0,704.0,566.0,572.0,712.0,522.0,279.0,122.0,1760.0,204.0,144.0,0.0,537.0,56.0
76,111,GUADALAJARA DE BUGA,76111,825877248.696,3.85524706978,-76.1051468856,2.00654140673,0.06715832258,2018.0,48459.0,0.0,48459.0,0.0,0.0,1432.0,47027.0,39219.0,1453.0,7778.0,9.0,41.0,808.0,497.0,107.0,0.0,90.0,1658.0,1490.0,339.0,156.0,3613.0,135.0,2.0,6.0,269.0,20.0,40672.0,31958.0,7515.0,1170.0,0.0,3.0,26.0,36510.0,392.0,981.0,2789.0,39317.0,36311.0,199.0,9007.0,17207.0,6119.0,2512.0,1270.0,143.0,53.0,35850.0,660.0,34453.0,2057.0,31296.0,4945.0,269.0,35302.0,1208.0,21084.0,15155.0,271.0,115821.0,1740.0,114081.0,55392.0,60429.0,13518.0,16751.0,18461.0,16640.0,14688.0,15130.0,11011.0,6192.0,3430.0,25507.0,8340.0,20426.0,301.0,3018.0,1484.0
76,113,BUGALAGRANDE,76113,396781323.359,4.19685299107,-76.0896103031,1.03360629648,0.03227929395,2018.0,10610.0,0.0,10610.0,0.0,0.0,0.0,10610.0,7655.0,405.0,2539.0,11.0,6.0,227.0,115.0,57.0,0.0,18.0,144.0,209.0,445.0,28.0,1547.0,20.0,0.0,0.0,127.0,1.0,8060.0,7096.0,804.0,145.0,7.0,2.0,6.0,7082.0,41.0,362.0,575.0,7245.0,6888.0,194.0,3332.0,3064.0,463.0,1.0,1.0,3.0,24.0,6238.0,844.0,5555.0,1527.0,4172.0,2887.0,23.0,5926.0,1156.0,1910.0,5149.0,23.0,22052.0,22.0,22030.0,10875.0,11177.0,2552.0,3485.0,3295.0,2942.0,2811.0,2874.0,2187.0,1213.0,693.0,6061.0,615.0,2216.0,6.0,1179.0,128.0
